PRISM Time Series Data
Locations: 50
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 4km
Period: 2018-07-01 - 2018-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2019-Jan-15
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F)
IAKAN,-93.7951,42.9308,1178.0,2018-07-27,0.00,53.2,72.8
IAKAN,-93.7951,42.9308,1178.0,2018-07-28,0.00,52.3,75.0
IAKAN,-93.7951,42.9308,1178.0,2018-07-29,0.00,52.7,75.9
IAKAN,-93.7951,42.9308,1178.0,2018-07-30,0.00,55.0,78.7
IAKAN,-93.7951,42.9308,1178.0,2018-07-31,0.16,55.1,80.2
IAKAN,-93.7951,42.9308,1178.0,2018-08-01,0.00,57.1,82.0
IAKAN,-93.7951,42.9308,1178.0,2018-08-02,0.48,53.4,82.7
IAKAN,-93.7951,42.9308,1178.0,2018-08-03,0.00,55.4,75.0
IAKAN,-93.7951,42.9308,1178.0,2018-08-04,0.00,60.7,89.1
IAKAN,-93.7951,42.9308,1178.0,2018-08-05,0.19,64.7,81.6
IAKAN,-93.7951,42.9308,1178.0,2018-08-06,1.44,63.7,80.2
IAKAN,-93.7951,42.9308,1178.0,2018-08-07,0.10,63.3,81.6
IAKAN,-93.7951,42.9308,1178.0,2018-08-08,0.48,57.2,78.4
IAKAN,-93.7951,42.9308,1178.0,2018-08-09,0.00,58.8,84.2
IAKAN,-93.7951,42.9308,1178.0,2018-08-10,0.00,62.6,85.7
IAKAN,-93.7951,42.9308,1178.0,2018-08-11,0.00,59.9,84.1
IAKAN,-93.7951,42.9308,1178.0,2018-08-12,0.00,59.0,82.8
IAKAN,-93.7951,42.9308,1178.0,2018-08-13,0.00,60.9,85.5
IAKAN,-93.7951,42.9308,1178.0,2018-08-14,0.00,62.8,86.4
IAKAN,-93.7951,42.9308,1178.0,2018-08-15,0.04,65.2,82.3
IAKAN,-93.7951,42.9308,1178.0,2018-08-16,0.02,66.0,84.3
IAKAN,-93.7951,42.9308,1178.0,2018-08-17,0.20,62.8,76.4
IAKAN,-93.7951,42.9308,1178.0,2018-08-18,0.00,60.4,82.2
IAKAN,-93.7951,42.9308,1178.0,2018-08-19,0.00,60.8,82.4
IAKAN,-93.7951,42.9308,1178.0,2018-08-20,0.62,63.5,80.8
IAKAN,-93.7951,42.9308,1178.0,2018-08-21,2.28,59.0,70.2
IAKAN,-93.7951,42.9308,1178.0,2018-08-22,0.00,51.3,71.2
IAKAN,-93.7951,42.9308,1178.0,2018-08-23,0.00,51.4,76.6
IAKAN,-93.7951,42.9308,1178.0,2018-08-24,0.03,53.5,75.7
IAKAN,-93.7951,42.9308,1178.0,2018-08-25,0.02,60.4,78.8
IAKAN,-93.7951,42.9308,1178.0,2018-08-26,0.00,62.2,81.7
IAKAN,-93.7951,42.9308,1178.0,2018-08-27,0.24,67.4,81.0
IAKAN,-93.7951,42.9308,1178.0,2018-08-28,0.01,68.3,86.0
IAKAN,-93.7951,42.9308,1178.0,2018-08-29,1.54,50.7,74.5
IAKAN,-93.7951,42.9308,1178.0,2018-08-30,0.00,50.6,70.9
IAKAN,-93.7951,42.9308,1178.0,2018-08-31,0.00,52.8,74.9
IAKAN,-93.7951,42.9308,1178.0,2018-09-01,0.03,67.1,83.7
IAKAN,-93.7951,42.9308,1178.0,2018-09-02,0.52,65.4,81.3
IAKAN,-93.7951,42.9308,1178.0,2018-09-03,0.10,66.9,79.1
IAKAN,-93.7951,42.9308,1178.0,2018-09-04,0.09,68.3,74.3
IAKAN,-93.7951,42.9308,1178.0,2018-09-05,1.62,66.1,82.5
IAKAN,-93.7951,42.9308,1178.0,2018-09-06,0.04,52.6,72.2
IAKAN,-93.7951,42.9308,1178.0,2018-09-07,0.00,53.4,74.9
IAKAN,-93.7951,42.9308,1178.0,2018-09-08,0.00,50.3,69.7
IAKAN,-93.7951,42.9308,1178.0,2018-09-09,0.00,48.8,73.3
IAKAN,-93.7951,42.9308,1178.0,2018-09-10,0.00,47.6,72.7
IAKAN,-93.7951,42.9308,1178.0,2018-09-11,0.00,48.9,77.9
IAKAN,-93.7951,42.9308,1178.0,2018-09-12,0.00,56.7,81.2
IAKAN,-93.7951,42.9308,1178.0,2018-09-13,0.00,59.0,82.3
IAKAN,-93.7951,42.9308,1178.0,2018-09-14,0.00,60.6,84.4
IAKAN,-93.7951,42.9308,1178.0,2018-09-15,0.00,64.3,88.2
IAKAN,-93.7951,42.9308,1178.0,2018-09-16,0.00,65.0,90.4
IAKAN,-93.7951,42.9308,1178.0,2018-09-17,0.00,64.9,88.0
IAKAN,-93.7951,42.9308,1178.0,2018-09-18,0.03,62.4,91.3
IAKAN,-93.7951,42.9308,1178.0,2018-09-19,1.14,60.0,71.5
IAKAN,-93.7951,42.9308,1178.0,2018-09-20,3.40,62.8,78.0
IAKAN,-93.7951,42.9308,1178.0,2018-09-21,1.13,56.1,89.4
IAKAN,-93.7951,42.9308,1178.0,2018-09-22,0.00,40.4,61.5
IAKAN,-93.7951,42.9308,1178.0,2018-09-23,0.00,42.7,67.6
IAKAN,-93.7951,42.9308,1178.0,2018-09-24,0.00,48.1,76.9
IAKAN,-93.7951,42.9308,1178.0,2018-09-25,0.00,51.5,78.1
IAKAN,-93.7951,42.9308,1178.0,2018-09-26,0.39,43.6,59.2
IAKAN,-93.7951,42.9308,1178.0,2018-09-27,0.00,44.2,64.0
IAKAN,-93.7951,42.9308,1178.0,2018-09-28,0.03,45.3,65.0
IAKAN,-93.7951,42.9308,1178.0,2018-09-29,0.00,33.9,54.1
IAKAN,-93.7951,42.9308,1178.0,2018-09-30,0.03,38.0,50.0
IAKAN,-93.7951,42.9308,1178.0,2018-10-01,0.14,44.2,53.1
IAKAN,-93.7951,42.9308,1178.0,2018-10-02,0.46,46.7,53.1
IAKAN,-93.7951,42.9308,1178.0,2018-10-03,0.05,46.8,67.7
IAKAN,-93.7951,42.9308,1178.0,2018-10-04,0.04,34.7,86.2
IAKAN,-93.7951,42.9308,1178.0,2018-10-05,0.15,34.7,50.2
IAKAN,-93.7951,42.9308,1178.0,2018-10-06,0.04,45.0,55.0
IAKAN,-93.7951,42.9308,1178.0,2018-10-07,0.05,43.0,49.1
IAKAN,-93.7951,42.9308,1178.0,2018-10-08,0.64,43.8,52.6
IAKAN,-93.7951,42.9308,1178.0,2018-10-09,1.18,50.8,62.2
IAKAN,-93.7951,42.9308,1178.0,2018-10-10,0.74,50.7,64.9
IAKAN,-93.7951,42.9308,1178.0,2018-10-11,0.00,34.8,53.2
IAKAN,-93.7951,42.9308,1178.0,2018-10-12,0.00,29.1,41.7
IAKAN,-93.7951,42.9308,1178.0,2018-10-13,0.00,32.3,42.8
IAKAN,-93.7951,42.9308,1178.0,2018-10-14,0.03,36.1,56.7
IAKAN,-93.7951,42.9308,1178.0,2018-10-15,0.13,30.7,36.5
IAKAN,-93.7951,42.9308,1178.0,2018-10-16,0.00,30.9,45.9
IAKAN,-93.7951,42.9308,1178.0,2018-10-17,0.00,31.5,61.3
IAKAN,-93.7951,42.9308,1178.0,2018-10-18,0.00,29.8,51.3
IAKAN,-93.7951,42.9308,1178.0,2018-10-19,0.35,34.9,69.2
IAKAN,-93.7951,42.9308,1178.0,2018-10-20,0.02,40.6,66.8
IAKAN,-93.7951,42.9308,1178.0,2018-10-21,0.00,23.5,42.9
IAKAN,-93.7951,42.9308,1178.0,2018-10-22,0.00,27.5,60.3
IAKAN,-93.7951,42.9308,1178.0,2018-10-23,0.00,28.2,65.9
IAKAN,-93.7951,42.9308,1178.0,2018-10-24,0.00,26.1,52.7
IAKAN,-93.7951,42.9308,1178.0,2018-10-25,0.00,28.6,57.1
IAKAN,-93.7951,42.9308,1178.0,2018-10-26,0.00,37.8,51.6
IAKAN,-93.7951,42.9308,1178.0,2018-10-27,0.00,34.1,50.6
IAKAN,-93.7951,42.9308,1178.0,2018-10-28,0.08,36.4,62.2
IAKAN,-93.7951,42.9308,1178.0,2018-10-29,0.00,30.0,57.3
IAKAN,-93.7951,42.9308,1178.0,2018-10-30,0.00,31.2,59.9
IAKAN,-93.7951,42.9308,1178.0,2018-10-31,0.00,32.1,54.5
IAKAN,-93.7951,42.9308,1178.0,2018-11-01,0.00,29.5,56.7
IAKAN,-93.7951,42.9308,1178.0,2018-11-02,0.00,29.0,57.4
IAKAN,-93.7951,42.9308,1178.0,2018-11-03,0.00,36.4,52.3
IAKAN,-93.7951,42.9308,1178.0,2018-11-04,0.49,37.6,44.2
IAKAN,-93.7951,42.9308,1178.0,2018-11-05,0.09,35.5,40.1
IAKAN,-93.7951,42.9308,1178.0,2018-11-06,0.37,36.7,46.5
IAKAN,-93.7951,42.9308,1178.0,2018-11-07,0.00,28.7,38.2
IAKAN,-93.7951,42.9308,1178.0,2018-11-08,0.00,25.1,32.7
IAKAN,-93.7951,42.9308,1178.0,2018-11-09,0.03,18.5,29.3
IAKAN,-93.7951,42.9308,1178.0,2018-11-10,0.00,5.7,22.3
IAKAN,-93.7951,42.9308,1178.0,2018-11-11,0.00,7.0,28.7
IAKAN,-93.7951,42.9308,1178.0,2018-11-12,0.00,17.4,36.6
IAKAN,-93.7951,42.9308,1178.0,2018-11-13,0.00,8.0,23.6
IAKAN,-93.7951,42.9308,1178.0,2018-11-14,0.00,7.2,30.6
IAKAN,-93.7951,42.9308,1178.0,2018-11-15,0.00,20.3,44.1
IAKAN,-93.7951,42.9308,1178.0,2018-11-16,0.00,23.2,46.2
IAKAN,-93.7951,42.9308,1178.0,2018-11-17,0.26,24.5,35.0
IAKAN,-93.7951,42.9308,1178.0,2018-11-18,0.00,-3.9,25.5
IAKAN,-93.7951,42.9308,1178.0,2018-11-19,0.00,-1.7,26.6
IAKAN,-93.7951,42.9308,1178.0,2018-11-20,0.00,8.6,27.8
IAKAN,-93.7951,42.9308,1178.0,2018-11-21,0.00,7.1,34.3
IAKAN,-93.7951,42.9308,1178.0,2018-11-22,0.00,23.2,31.9
IAKAN,-93.7951,42.9308,1178.0,2018-11-23,0.00,27.8,41.7
IAKAN,-93.7951,42.9308,1178.0,2018-11-24,0.17,31.6,42.4
IAKAN,-93.7951,42.9308,1178.0,2018-11-25,0.00,28.0,39.1
IAKAN,-93.7951,42.9308,1178.0,2018-11-26,0.00,14.7,28.0
IAKAN,-93.7951,42.9308,1178.0,2018-11-27,0.00,10.0,18.4
